place_id,category,district,time_slot,hour,day_of_week,month,season,is_weekend,is_holiday,weather_condition,crowdlevel
138,Natural,Lalitpur,morning,8,4,2,Winter,0,0,Foggy,36.0
138,Natural,Lalitpur,afternoon,14,4,2,Winter,0,0,Foggy,59.1
138,Natural,Lalitpur,evening,19,4,2,Winter,0,0,Foggy,54.7
138,Natural,Lalitpur,morning,8,5,2,Winter,1,0,Cloudy,45.7
138,Natural,Lalitpur,afternoon,14,5,2,Winter,1,0,Cloudy,68.8
138,Natural,Lalitpur,evening,19,5,2,Winter,1,0,Cloudy,81.9
138,Natural,Lalitpur,morning,8,6,2,Winter,1,0,Cloudy,53.4
138,Natural,Lalitpur,afternoon,14,6,2,Winter,1,0,Cloudy,69.6
138,Natural,Lalitpur,evening,19,6,2,Winter,1,0,Cloudy,75.9
138,Natural,Lalitpur,morning,8,0,2,Winter,0,0,Foggy,38.3
138,Natural,Lalitpur,afternoon,14,0,2,Winter,0,0,Foggy,63.0
138,Natural,Lalitpur,evening,19,0,2,Winter,0,0,Foggy,57.6
138,Natural,Lalitpur,morning,8,1,2,Winter,0,0,Foggy,31.8
138,Natural,Lalitpur,afternoon,14,1,2,Winter,0,0,Foggy,60.1
138,Natural,Lalitpur,evening,19,1,2,Winter,0,0,Foggy,61.1
138,Natural,Lalitpur,morning,8,2,2,Winter,0,0,Cloudy,43.5
138,Natural,Lalitpur,afternoon,14,2,2,Winter,0,0,Cloudy,57.6
138,Natural,Lalitpur,evening,19,2,2,Winter,0,0,Cloudy,65.2
138,Natural,Lalitpur,morning,8,3,2,Winter,0,0,Sunny,45.0
138,Natural,Lalitpur,afternoon,14,3,2,Winter,0,0,Sunny,57.7
138,Natural,Lalitpur,evening,19,3,2,Winter,0,0,Sunny,71.3
138,Natural,Lalitpur,morning,8,4,2,Winter,0,0,Sunny,48.6
138,Natural,Lalitpur,afternoon,14,4,2,Winter,0,0,Sunny,64.5
138,Natural,Lalitpur,evening,19,4,2,Winter,0,0,Sunny,65.0
138,Natural,Lalitpur,morning,8,5,2,Winter,1,0,Foggy,44.6
138,Natural,Lalitpur,afternoon,14,5,2,Winter,1,0,Foggy,75.2
138,Natural,Lalitpur,evening,19,5,2,Winter,1,0,Foggy,79.2
138,Natural,Lalitpur,morning,8,6,2,Winter,1,0,Cloudy,49.1
138,Natural,Lalitpur,afternoon,14,6,2,Winter,1,0,Cloudy,77.2
138,Natural,Lalitpur,evening,19,6,2,Winter,1,0,Cloudy,83.8
138,Natural,Lalitpur,morning,8,0,2,Winter,0,0,Foggy,33.7
138,Natural,Lalitpur,afternoon,14,0,2,Winter,0,0,Foggy,63.0
138,Natural,Lalitpur,evening,19,0,2,Winter,0,0,Foggy,65.0
138,Natural,Lalitpur,morning,8,1,2,Winter,0,0,Cloudy,36.2
138,Natural,Lalitpur,afternoon,14,1,2,Winter,0,0,Cloudy,59.2
138,Natural,Lalitpur,evening,19,1,2,Winter,0,0,Cloudy,63.5
138,Natural,Lalitpur,morning,8,2,2,Winter,0,0,Foggy,34.0
138,Natural,Lalitpur,afternoon,14,2,2,Winter,0,0,Foggy,58.1
138,Natural,Lalitpur,evening,19,2,2,Winter,0,0,Foggy,54.4
138,Natural,Lalitpur,morning,8,3,2,Winter,0,0,Sunny,41.1
138,Natural,Lalitpur,afternoon,14,3,2,Winter,0,0,Sunny,56.5
138,Natural,Lalitpur,evening,19,3,2,Winter,0,0,Sunny,74.9
138,Natural,Lalitpur,morning,8,4,2,Winter,0,0,Sunny,46.6
138,Natural,Lalitpur,afternoon,14,4,2,Winter,0,0,Sunny,54.7
138,Natural,Lalitpur,evening,19,4,2,Winter,0,0,Sunny,68.6
138,Natural,Lalitpur,morning,8,5,2,Winter,1,0,Sunny,54.4
138,Natural,Lalitpur,afternoon,14,5,2,Winter,1,0,Sunny,71.6
138,Natural,Lalitpur,evening,19,5,2,Winter,1,0,Sunny,82.2
138,Natural,Lalitpur,morning,8,6,2,Winter,1,0,Cloudy,49.9
138,Natural,Lalitpur,afternoon,14,6,2,Winter,1,0,Cloudy,73.9
138,Natural,Lalitpur,evening,19,6,2,Winter,1,0,Cloudy,86.2
138,Natural,Lalitpur,morning,8,0,2,Winter,0,0,Cloudy,37.8
138,Natural,Lalitpur,afternoon,14,0,2,Winter,0,0,Cloudy,63.6
138,Natural,Lalitpur,evening,19,0,2,Winter,0,0,Cloudy,67.9
138,Natural,Lalitpur,morning,8,1,2,Winter,0,0,Sunny,42.6
138,Natural,Lalitpur,afternoon,14,1,2,Winter,0,0,Sunny,61.7
138,Natural,Lalitpur,evening,19,1,2,Winter,0,0,Sunny,75.6
138,Natural,Lalitpur,morning,8,2,2,Winter,0,0,Sunny,46.4
138,Natural,Lalitpur,afternoon,14,2,2,Winter,0,0,Sunny,56.9
138,Natural,Lalitpur,evening,19,2,2,Winter,0,0,Sunny,65.2
138,Natural,Lalitpur,morning,8,3,2,Winter,0,0,Cloudy,40.6
138,Natural,Lalitpur,afternoon,14,3,2,Winter,0,0,Cloudy,62.1
138,Natural,Lalitpur,evening,19,3,2,Winter,0,0,Cloudy,63.1
138,Natural,Lalitpur,morning,8,4,2,Winter,0,0,Cloudy,41.8
138,Natural,Lalitpur,afternoon,14,4,2,Winter,0,0,Cloudy,63.3
138,Natural,Lalitpur,evening,19,4,2,Winter,0,0,Cloudy,63.5
138,Natural,Lalitpur,morning,8,5,3,Spring,1,0,Cloudy,53.6
138,Natural,Lalitpur,afternoon,14,5,3,Spring,1,0,Cloudy,80.0
138,Natural,Lalitpur,evening,19,5,3,Spring,1,0,Cloudy,79.7
138,Natural,Lalitpur,morning,8,6,3,Spring,1,0,Rainy,38.6
138,Natural,Lalitpur,afternoon,14,6,3,Spring,1,0,Rainy,59.5
138,Natural,Lalitpur,evening,19,6,3,Spring,1,0,Rainy,73.1
138,Natural,Lalitpur,morning,8,0,3,Spring,0,0,Sunny,45.2
138,Natural,Lalitpur,afternoon,14,0,3,Spring,0,0,Sunny,65.2
138,Natural,Lalitpur,evening,19,0,3,Spring,0,0,Sunny,74.7
138,Natural,Lalitpur,morning,8,1,3,Spring,0,0,Cloudy,39.2
138,Natural,Lalitpur,afternoon,14,1,3,Spring,0,0,Cloudy,55.5
138,Natural,Lalitpur,evening,19,1,3,Spring,0,0,Cloudy,58.7
138,Natural,Lalitpur,morning,8,2,3,Spring,0,0,Rainy,29.7
138,Natural,Lalitpur,afternoon,14,2,3,Spring,0,0,Rainy,46.1
138,Natural,Lalitpur,evening,19,2,3,Spring,0,0,Rainy,51.0
138,Natural,Lalitpur,morning,8,3,3,Spring,0,0,Sunny,41.7
138,Natural,Lalitpur,afternoon,14,3,3,Spring,0,0,Sunny,57.0
138,Natural,Lalitpur,evening,19,3,3,Spring,0,0,Sunny,75.7
138,Natural,Lalitpur,morning,8,4,3,Spring,0,0,Rainy,27.2
138,Natural,Lalitpur,afternoon,14,4,3,Spring,0,0,Rainy,49.8
138,Natural,Lalitpur,evening,19,4,3,Spring,0,0,Rainy,56.6
138,Natural,Lalitpur,morning,8,5,3,Spring,1,0,Cloudy,47.5
138,Natural,Lalitpur,afternoon,14,5,3,Spring,1,0,Cloudy,76.1
138,Natural,Lalitpur,evening,19,5,3,Spring,1,0,Cloudy,87.9
138,Natural,Lalitpur,morning,8,6,3,Spring,1,0,Cloudy,53.4
138,Natural,Lalitpur,afternoon,14,6,3,Spring,1,0,Cloudy,76.1
138,Natural,Lalitpur,evening,19,6,3,Spring,1,0,Cloudy,77.2
138,Natural,Lalitpur,morning,8,0,3,Spring,0,0,Sunny,46.2
138,Natural,Lalitpur,afternoon,14,0,3,Spring,0,0,Sunny,56.2
138,Natural,Lalitpur,evening,19,0,3,Spring,0,0,Sunny,75.5
138,Natural,Lalitpur,morning,8,1,3,Spring,0,0,Rainy,30.0
138,Natural,Lalitpur,afternoon,14,1,3,Spring,0,0,Rainy,54.5
138,Natural,Lalitpur,evening,19,1,3,Spring,0,0,Rainy,59.0
138,Natural,Lalitpur,morning,8,2,3,Spring,0,0,Sunny,48.3
138,Natural,Lalitpur,afternoon,14,2,3,Spring,0,0,Sunny,58.8
138,Natural,Lalitpur,evening,19,2,3,Spring,0,0,Sunny,68.7
138,Natural,Lalitpur,morning,8,3,3,Spring,0,0,Sunny,44.0
138,Natural,Lalitpur,afternoon,14,3,3,Spring,0,0,Sunny,57.2
138,Natural,Lalitpur,evening,19,3,3,Spring,0,0,Sunny,63.3
138,Natural,Lalitpur,morning,8,4,3,Spring,0,0,Rainy,32.2
138,Natural,Lalitpur,afternoon,14,4,3,Spring,0,0,Rainy,46.6
138,Natural,Lalitpur,evening,19,4,3,Spring,0,0,Rainy,52.1
138,Natural,Lalitpur,morning,8,5,3,Spring,1,0,Sunny,52.9
138,Natural,Lalitpur,afternoon,14,5,3,Spring,1,0,Sunny,77.6
138,Natural,Lalitpur,evening,19,5,3,Spring,1,0,Sunny,86.8
138,Natural,Lalitpur,morning,8,6,3,Spring,1,0,Rainy,39.1
138,Natural,Lalitpur,afternoon,14,6,3,Spring,1,0,Rainy,70.7
138,Natural,Lalitpur,evening,19,6,3,Spring,1,0,Rainy,73.4
138,Natural,Lalitpur,morning,8,0,3,Spring,0,0,Rainy,27.7
138,Natural,Lalitpur,afternoon,14,0,3,Spring,0,0,Rainy,47.5
138,Natural,Lalitpur,evening,19,0,3,Spring,0,0,Rainy,56.0
138,Natural,Lalitpur,morning,8,1,3,Spring,0,0,Cloudy,42.8
138,Natural,Lalitpur,afternoon,14,1,3,Spring,0,0,Cloudy,65.7
138,Natural,Lalitpur,evening,19,1,3,Spring,0,0,Cloudy,70.4
138,Natural,Lalitpur,morning,8,2,3,Spring,0,0,Rainy,28.6
138,Natural,Lalitpur,afternoon,14,2,3,Spring,0,0,Rainy,51.2
138,Natural,Lalitpur,evening,19,2,3,Spring,0,0,Rainy,52.7
138,Natural,Lalitpur,morning,8,3,3,Spring,0,0,Rainy,31.6
138,Natural,Lalitpur,afternoon,14,3,3,Spring,0,0,Rainy,49.1
138,Natural,Lalitpur,evening,19,3,3,Spring,0,0,Rainy,56.0
138,Natural,Lalitpur,morning,8,4,3,Spring,0,0,Rainy,31.8
138,Natural,Lalitpur,afternoon,14,4,3,Spring,0,0,Rainy,47.2
138,Natural,Lalitpur,evening,19,4,3,Spring,0,0,Rainy,54.1
138,Natural,Lalitpur,morning,8,5,3,Spring,1,0,Sunny,57.1
138,Natural,Lalitpur,afternoon,14,5,3,Spring,1,0,Sunny,69.8
138,Natural,Lalitpur,evening,19,5,3,Spring,1,0,Sunny,85.5
138,Natural,Lalitpur,morning,8,6,3,Spring,1,0,Cloudy,45.1
138,Natural,Lalitpur,afternoon,14,6,3,Spring,1,0,Cloudy,71.7
138,Natural,Lalitpur,evening,19,6,3,Spring,1,0,Cloudy,84.2
138,Natural,Lalitpur,morning,8,0,3,Spring,0,0,Sunny,45.3
138,Natural,Lalitpur,afternoon,14,0,3,Spring,0,0,Sunny,62.9
138,Natural,Lalitpur,evening,19,0,3,Spring,0,0,Sunny,75.5
138,Natural,Lalitpur,morning,8,1,3,Spring,0,0,Sunny,42.4
138,Natural,Lalitpur,afternoon,14,1,3,Spring,0,0,Sunny,56.8
138,Natural,Lalitpur,evening,19,1,3,Spring,0,0,Sunny,72.2
138,Natural,Lalitpur,morning,8,2,3,Spring,0,0,Rainy,32.3
138,Natural,Lalitpur,afternoon,14,2,3,Spring,0,0,Rainy,54.1
138,Natural,Lalitpur,evening,19,2,3,Spring,0,0,Rainy,60.3
138,Natural,Lalitpur,morning,8,3,3,Spring,0,0,Cloudy,39.3
138,Natural,Lalitpur,afternoon,14,3,3,Spring,0,0,Cloudy,62.3
138,Natural,Lalitpur,evening,19,3,3,Spring,0,0,Cloudy,63.1
138,Natural,Lalitpur,morning,8,4,3,Spring,0,0,Sunny,48.0
138,Natural,Lalitpur,afternoon,14,4,3,Spring,0,0,Sunny,56.7
138,Natural,Lalitpur,evening,19,4,3,Spring,0,0,Sunny,76.6
138,Natural,Lalitpur,morning,8,5,3,Spring,1,0,Rainy,41.3
138,Natural,Lalitpur,afternoon,14,5,3,Spring,1,0,Rainy,60.1
138,Natural,Lalitpur,evening,19,5,3,Spring,1,0,Rainy,73.3
138,Natural,Lalitpur,morning,8,6,3,Spring,1,0,Sunny,53.8
138,Natural,Lalitpur,afternoon,14,6,3,Spring,1,0,Sunny,74.9
138,Natural,Lalitpur,evening,19,6,3,Spring,1,0,Sunny,77.1
138,Natural,Lalitpur,morning,8,0,3,Spring,0,0,Cloudy,40.6
138,Natural,Lalitpur,afternoon,14,0,3,Spring,0,0,Cloudy,55.9
138,Natural,Lalitpur,evening,19,0,3,Spring,0,0,Cloudy,71.1
138,Natural,Lalitpur,morning,8,1,4,Spring,0,0,Rainy,31.8
138,Natural,Lalitpur,afternoon,14,1,4,Spring,0,0,Rainy,53.9
138,Natural,Lalitpur,evening,19,1,4,Spring,0,0,Rainy,58.0
138,Natural,Lalitpur,morning,8,2,4,Spring,0,0,Cloudy,43.3
138,Natural,Lalitpur,afternoon,14,2,4,Spring,0,0,Cloudy,60.6
138,Natural,Lalitpur,evening,19,2,4,Spring,0,0,Cloudy,67.0
138,Natural,Lalitpur,morning,8,3,4,Spring,0,0,Sunny,47.9
138,Natural,Lalitpur,afternoon,14,3,4,Spring,0,0,Sunny,58.3
138,Natural,Lalitpur,evening,19,3,4,Spring,0,0,Sunny,68.6
138,Natural,Lalitpur,morning,8,4,4,Spring,0,0,Sunny,43.0
138,Natural,Lalitpur,afternoon,14,4,4,Spring,0,0,Sunny,61.1
138,Natural,Lalitpur,evening,19,4,4,Spring,0,0,Sunny,73.8
138,Natural,Lalitpur,morning,8,5,4,Spring,1,0,Rainy,40.2
138,Natural,Lalitpur,afternoon,14,5,4,Spring,1,0,Rainy,63.5
138,Natural,Lalitpur,evening,19,5,4,Spring,1,0,Rainy,67.0
138,Natural,Lalitpur,morning,8,6,4,Spring,1,0,Rainy,39.4
138,Natural,Lalitpur,afternoon,14,6,4,Spring,1,0,Rainy,60.2
138,Natural,Lalitpur,evening,19,6,4,Spring,1,0,Rainy,71.6
138,Natural,Lalitpur,morning,8,0,4,Spring,0,0,Cloudy,42.1
138,Natural,Lalitpur,afternoon,14,0,4,Spring,0,0,Cloudy,55.7
138,Natural,Lalitpur,evening,19,0,4,Spring,0,0,Cloudy,65.1
138,Natural,Lalitpur,morning,8,1,4,Spring,0,0,Cloudy,41.2
138,Natural,Lalitpur,afternoon,14,1,4,Spring,0,0,Cloudy,63.7
138,Natural,Lalitpur,evening,19,1,4,Spring,0,0,Cloudy,68.0
138,Natural,Lalitpur,morning,8,2,4,Spring,0,0,Sunny,46.3
138,Natural,Lalitpur,afternoon,14,2,4,Spring,0,0,Sunny,60.0
138,Natural,Lalitpur,evening,19,2,4,Spring,0,0,Sunny,70.4
138,Natural,Lalitpur,morning,8,3,4,Spring,0,0,Sunny,42.7
138,Natural,Lalitpur,afternoon,14,3,4,Spring,0,0,Sunny,61.0
138,Natural,Lalitpur,evening,19,3,4,Spring,0,0,Sunny,69.9
138,Natural,Lalitpur,morning,8,4,4,Spring,0,0,Cloudy,37.5
138,Natural,Lalitpur,afternoon,14,4,4,Spring,0,0,Cloudy,55.7
138,Natural,Lalitpur,evening,19,4,4,Spring,0,0,Cloudy,61.3
138,Natural,Lalitpur,morning,8,5,4,Spring,1,0,Sunny,51.6
138,Natural,Lalitpur,afternoon,14,5,4,Spring,1,0,Sunny,71.6
138,Natural,Lalitpur,evening,19,5,4,Spring,1,0,Sunny,87.5
138,Natural,Lalitpur,morning,8,6,4,Spring,1,0,Sunny,49.5
138,Natural,Lalitpur,afternoon,14,6,4,Spring,1,0,Sunny,75.0
138,Natural,Lalitpur,evening,19,6,4,Spring,1,0,Sunny,83.5
138,Natural,Lalitpur,morning,8,0,4,Spring,0,1,Sunny,65.7
138,Natural,Lalitpur,afternoon,14,0,4,Spring,0,1,Sunny,75.2
138,Natural,Lalitpur,evening,19,0,4,Spring,0,1,Sunny,98.1
138,Natural,Lalitpur,morning,8,1,4,Spring,0,0,Cloudy,40.6
138,Natural,Lalitpur,afternoon,14,1,4,Spring,0,0,Cloudy,64.9
138,Natural,Lalitpur,evening,19,1,4,Spring,0,0,Cloudy,69.3
138,Natural,Lalitpur,morning,8,2,4,Spring,0,0,Rainy,29.2
138,Natural,Lalitpur,afternoon,14,2,4,Spring,0,0,Rainy,53.5
138,Natural,Lalitpur,evening,19,2,4,Spring,0,0,Rainy,60.2
138,Natural,Lalitpur,morning,8,3,4,Spring,0,0,Sunny,46.7
138,Natural,Lalitpur,afternoon,14,3,4,Spring,0,0,Sunny,57.5
138,Natural,Lalitpur,evening,19,3,4,Spring,0,0,Sunny,64.0
138,Natural,Lalitpur,morning,8,4,4,Spring,0,0,Cloudy,39.5
138,Natural,Lalitpur,afternoon,14,4,4,Spring,0,0,Cloudy,60.7
138,Natural,Lalitpur,evening,19,4,4,Spring,0,0,Cloudy,62.1
138,Natural,Lalitpur,morning,8,5,4,Spring,1,0,Sunny,51.2
138,Natural,Lalitpur,afternoon,14,5,4,Spring,1,0,Sunny,78.4
138,Natural,Lalitpur,evening,19,5,4,Spring,1,0,Sunny,78.5
138,Natural,Lalitpur,morning,8,6,4,Spring,1,0,Sunny,58.4
138,Natural,Lalitpur,afternoon,14,6,4,Spring,1,0,Sunny,70.4
138,Natural,Lalitpur,evening,19,6,4,Spring,1,0,Sunny,77.3
138,Natural,Lalitpur,morning,8,0,4,Spring,0,0,Sunny,41.3
138,Natural,Lalitpur,afternoon,14,0,4,Spring,0,0,Sunny,64.0
138,Natural,Lalitpur,evening,19,0,4,Spring,0,0,Sunny,73.0
138,Natural,Lalitpur,morning,8,1,4,Spring,0,0,Rainy,30.9
138,Natural,Lalitpur,afternoon,14,1,4,Spring,0,0,Rainy,55.0
138,Natural,Lalitpur,evening,19,1,4,Spring,0,0,Rainy,51.8
138,Natural,Lalitpur,morning,8,2,4,Spring,0,0,Sunny,41.5
138,Natural,Lalitpur,afternoon,14,2,4,Spring,0,0,Sunny,64.6
138,Natural,Lalitpur,evening,19,2,4,Spring,0,0,Sunny,67.0
138,Natural,Lalitpur,morning,8,3,4,Spring,0,0,Cloudy,42.4
138,Natural,Lalitpur,afternoon,14,3,4,Spring,0,0,Cloudy,60.8
138,Natural,Lalitpur,evening,19,3,4,Spring,0,0,Cloudy,69.1
138,Natural,Lalitpur,morning,8,4,4,Spring,0,0,Rainy,30.8
138,Natural,Lalitpur,afternoon,14,4,4,Spring,0,0,Rainy,52.8
138,Natural,Lalitpur,evening,19,4,4,Spring,0,0,Rainy,52.7
138,Natural,Lalitpur,morning,8,5,4,Spring,1,0,Sunny,58.4
138,Natural,Lalitpur,afternoon,14,5,4,Spring,1,0,Sunny,74.4
